trip_id,driver_id,rider_id,city,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,payment_method,pickup_time,drop_time
36087,4957,20223,Chicago,37.785368012545504,-119.8867687043918,37.78282058159655,-119.91440362682062,10.65,17.76,Completed,Wallet,2023-01-26 01:26:00,2023-01-26 01:57:57.000000000
36088,7069,48817,New York,39.08270336896581,-110.76602581667245,39.066252509003625,-110.71613344835411,4.7,9.29,Completed,Cash,2023-01-26 01:27:00,2023-01-26 01:41:06.000000000
36089,9679,83234,Chicago,37.150450331968145,-102.97316436223487,37.12239676777782,-102.94851638883554,10.3,25.58,Cancelled,UPI,2023-01-26 01:28:00,2023-01-26 01:58:54.000000000
36090,1278,81641,New York,37.36990130752619,-97.0840979284074,37.327034648069976,-97.10937503272847,4.9,13.09,Completed,Wallet,2023-01-26 01:29:00,2023-01-26 01:43:42.000000000
36091,3591,53667,New York,39.49536254025605,-109.1663852202524,39.53648712743809,-109.13611994711569,4.5,9.29,Completed,UPI,2023-01-26 01:30:00,2023-01-26 01:43:30.000000000
36092,9841,90845,Los Angeles,39.519538670377564,-88.34132624281702,39.55786086300311,-88.31166843568676,1.04,5.02,Completed,Wallet,2023-01-26 01:31:00,2023-01-26 01:34:07.200000000
36093,1354,19450,San Francisco,38.963590418253425,-89.21837443266728,38.98386465976516,-89.25961712375562,6.88,17.6,Completed,Card,2023-01-26 01:32:00,2023-01-26 01:52:38.400000000
36094,3242,63532,Seattle,39.44911501215322,-97.74466935780279,39.44495339152421,-97.75266919585347,2.51,10.24,No-Show,Cash,2023-01-26 01:33:00,2023-01-26 01:40:31.800000000
36095,5899,30819,San Francisco,39.97009808889069,-111.85245991798111,39.9405267584588,-111.80333214118406,9.43,16.97,Completed,UPI,2023-01-26 01:34:00,2023-01-26 02:02:17.400000000
36096,7236,96552,Chicago,39.900751461203164,-92.35888233055792,39.91867474152182,-92.37978113701632,8.96,15.13,Completed,Wallet,2023-01-26 01:35:00,2023-01-26 02:01:52.800000000
36097,3480,15559,Boston,39.915350042423945,-73.84984974146144,39.932287188764974,-73.80955880661197,4.89,13.32,Completed,Card,2023-01-26 01:36:00,2023-01-26 01:50:40.200000000
36098,1557,41644,Chicago,37.998780592446515,-112.13156099627054,37.9980451096428,-112.11863365958625,9.57,24.07,Completed,Wallet,2023-01-26 01:37:00,2023-01-26 02:05:42.600000000
36099,4486,73464,Chicago,39.88816735192168,-78.87821698369481,39.89595966213087,-78.86992679185208,9.59,21.58,Cancelled,UPI,2023-01-26 01:38:00,2023-01-26 02:06:46.200000000
36100,1161,11320,Los Angeles,40.028715323486246,-86.72950599016997,39.98093251035066,-86.70432989067854,6.13,15.82,Completed,Cash,2023-01-26 01:39:00,2023-01-26 01:57:23.400000000
36101,7244,42897,Seattle,38.8844806223712,-113.66552692053067,38.911160993398056,-113.66893145143622,2.71,7.57,Completed,Card,2023-01-26 01:40:00,2023-01-26 01:48:07.800000000
36102,1698,32021,Boston,38.79284308678138,-102.53342231459294,38.78050792622825,-102.50611794824549,14.23,35.76,Completed,Cash,2023-01-26 01:41:00,2023-01-26 02:23:41.400000000
36103,4544,83955,Los Angeles,37.05331936724954,-94.34488174503822,37.077573222448194,-94.34839026097151,5.02,13.33,Completed,Cash,2023-01-26 01:42:00,2023-01-26 01:57:03.600000000
36104,4777,14282,San Francisco,40.521167699795676,-84.63586352424741,40.54375512244131,-84.65910051196535,6.46,15.14,Completed,Card,2023-01-26 01:43:00,2023-01-26 02:02:22.800000000
36105,3205,15312,Los Angeles,39.17865903987335,-95.74142091960182,39.17581893401491,-95.73409105875102,7.33,15.98,Completed,Card,2023-01-26 01:44:00,2023-01-26 02:05:59.400000000
36106,1491,82990,Seattle,39.15276746197833,-118.60182492691949,39.130011933114005,-118.60319259175915,9.03,13.47,Completed,Cash,2023-01-26 01:45:00,2023-01-26 02:12:05.400000000
36107,2992,63082,Chicago,40.13565078434997,-119.95004166853363,40.18393004986478,-119.99541150956813,8.16,13.7,Completed,Cash,2023-01-26 01:46:00,2023-01-26 02:10:28.800000000
36108,2032,27772,San Francisco,39.05351423725338,-114.54883606001547,39.056136896604315,-114.57697622366304,7.13,18.65,Completed,Wallet,2023-01-26 01:47:00,2023-01-26 02:08:23.400000000
36109,4283,21364,Los Angeles,38.746803984194656,-113.12421183931431,38.75077484672647,-113.13662310144016,6.92,18.49,Completed,Card,2023-01-26 01:48:00,2023-01-26 02:08:45.600000000
36110,7016,82749,New York,37.121177279499705,-114.83782416116512,37.0777936631618,-114.79872911260625,6.54,20.57,Completed,Cash,2023-01-26 01:49:00,2023-01-26 02:08:37.200000000
36111,5919,53579,Chicago,39.67585637656417,-115.17434569023139,39.62974163951985,-115.20664669022622,6.53,13.37,Cancelled,Card,2023-01-26 01:50:00,2023-01-26 02:09:35.400000000
36112,6974,44349,Chicago,38.77430466318749,-114.02842959188219,38.72589332494348,-114.0587633423291,7.85,22.61,Cancelled,Card,2023-01-26 01:51:00,2023-01-26 02:14:33.000000000
36113,9977,38946,Los Angeles,40.764366921320786,-97.04890562482443,40.72118638490209,-97.07648055825703,3.2,9.42,Completed,UPI,2023-01-26 01:52:00,2023-01-26 02:01:36.000000000
36114,2833,31760,Boston,40.382786195272104,-117.49425367962385,40.36524157471347,-117.53532654881036,14.05,29.09,Completed,Cash,2023-01-26 01:53:00,2023-01-26 02:35:09.000000000
36115,1991,30497,Seattle,37.29854798864402,-94.27556902109713,37.275479490151476,-94.24418292496708,5.2,12.38,Completed,Card,2023-01-26 01:54:00,2023-01-26 02:09:36.000000000
36116,7984,40598,New York,39.8894781582751,-117.4914398064335,39.93761946882917,-117.51545452684131,9.97,23.51,Completed,UPI,2023-01-26 01:55:00,2023-01-26 02:24:54.600000000
36117,7346,63104,Los Angeles,39.58256608172478,-79.35680779298781,39.53734145436656,-79.36963341167016,11.28,28.17,Completed,Wallet,2023-01-26 01:56:00,2023-01-26 02:29:50.400000000
36118,2783,88239,Chicago,40.323230442830344,-97.31334962290897,40.35348674771563,-97.29560132463973,5.01,11.9,Completed,Cash,2023-01-26 01:57:00,2023-01-26 02:12:01.800000000
36119,6184,36938,Seattle,40.91310539694366,-98.7877423414354,40.9132582710115,-98.75509582297173,3.81,12.69,Completed,UPI,2023-01-26 01:58:00,2023-01-26 02:09:25.800000000
36120,2184,92912,Chicago,38.89518535146882,-77.36112274254302,38.892289205814016,-77.33940998188694,4.85,14.55,Completed,Wallet,2023-01-26 01:59:00,2023-01-26 02:13:33.000000000
36121,2668,40359,Chicago,40.02140549514888,-85.19791126424067,40.031581918288246,-85.23626674878811,1.81,7.97,Completed,UPI,2023-01-26 02:00:00,2023-01-26 02:05:25.800000000
36122,7833,70494,Seattle,40.35574432393559,-99.2691062142915,40.31192088309018,-99.2987228763557,11.84,31.31,Completed,Card,2023-01-26 02:01:00,2023-01-26 02:36:31.200000000
36123,6824,57327,Seattle,39.49658592928293,-73.85620364225139,39.479336947667974,-73.89594874577541,5.98,9.98,No-Show,UPI,2023-01-26 02:02:00,2023-01-26 02:19:56.400000000
36124,1571,46119,Seattle,37.65073658585468,-95.69506997338289,37.65782075641606,-95.71656947720079,7.31,19.11,No-Show,UPI,2023-01-26 02:03:00,2023-01-26 02:24:55.800000000
36125,5300,42688,Los Angeles,37.52119890840638,-111.24868622889826,37.492448917045756,-111.26470258904642,12.81,29.67,Cancelled,Wallet,2023-01-26 02:04:00,2023-01-26 02:42:25.800000000
36126,4738,23017,San Francisco,39.8604353172206,-82.3542398363322,39.8981429904068,-82.38273641993922,8.64,23.79,Completed,Card,2023-01-26 02:05:00,2023-01-26 02:30:55.200000000
36127,1583,16420,Seattle,40.9081499140518,-102.14998101178644,40.87846279124903,-102.10050001512002,8.89,14.07,Completed,UPI,2023-01-26 02:06:00,2023-01-26 02:32:40.200000000
36128,8323,77269,Boston,38.146948933693935,-102.91165414846829,38.10810713530729,-102.91802177098069,6.71,15.46,Completed,Wallet,2023-01-26 02:07:00,2023-01-26 02:27:07.800000000
36129,9499,24485,Los Angeles,40.55195563110797,-111.81235338875778,40.56320262034845,-111.81034889074907,10.18,21.31,Completed,Cash,2023-01-26 02:08:00,2023-01-26 02:38:32.400000000
36130,9253,61833,Los Angeles,40.99204699910147,-110.60606468236125,41.025944175049354,-110.60630325150625,7.54,13.21,Completed,Wallet,2023-01-26 02:09:00,2023-01-26 02:31:37.200000000
36131,8540,44924,Chicago,38.17085163322449,-74.56432043512862,38.1751163539264,-74.61001037733094,7.55,18.77,Completed,Cash,2023-01-26 02:10:00,2023-01-26 02:32:39.000000000
36132,6579,79350,Boston,37.59159806962352,-108.27615447929114,37.60781515176545,-108.25607380999983,2.78,7.73,Completed,Card,2023-01-26 02:11:00,2023-01-26 02:19:20.400000000
36133,5570,67060,Chicago,38.340454047186164,-113.46864897827632,38.343874163332316,-113.45114391729054,6.67,18.2,Completed,Card,2023-01-26 02:12:00,2023-01-26 02:32:00.600000000
36134,6691,53722,New York,39.058027359961265,-108.52794715400401,39.050424044466844,-108.47800376340403,10.38,28.18,No-Show,Wallet,2023-01-26 02:13:00,2023-01-26 02:44:08.400000000
36135,2959,21550,New York,38.0836299035922,-107.54604919517077,38.0728761332784,-107.57118982570687,7.35,14.45,Completed,Card,2023-01-26 02:14:00,2023-01-26 02:36:03.000000000
36136,9030,21552,Chicago,40.85694971290038,-75.52696844908037,40.90630778085235,-75.57209499555582,7.74,12.8,Completed,Cash,2023-01-26 02:15:00,2023-01-26 02:38:13.200000000
36137,6126,55932,New York,37.56130029499382,-94.0307017664801,37.53913368032353,-94.07142746754869,8.38,11.46,Completed,Cash,2023-01-26 02:16:00,2023-01-26 02:41:08.400000000
36138,4762,71515,New York,38.17377550221327,-102.37995595591524,38.141474025017025,-102.39197790936662,9.52,26.37,Completed,Cash,2023-01-26 02:17:00,2023-01-26 02:45:33.600000000
36139,3786,89258,Chicago,38.17769654863576,-105.5663932625651,38.142559873060556,-105.58954147048489,1.38,7.63,Completed,UPI,2023-01-26 02:18:00,2023-01-26 02:22:08.400000000
36140,2542,89949,New York,39.18302795731156,-105.47799773989226,39.22622334383544,-105.46140092711603,4.09,11.73,Cancelled,Wallet,2023-01-26 02:19:00,2023-01-26 02:31:16.200000000
36141,2675,12814,San Francisco,39.57555230890207,-101.09015217664329,39.61231860525378,-101.12064010516708,7.73,18.06,Completed,Cash,2023-01-26 02:20:00,2023-01-26 02:43:11.400000000
36142,1033,62096,Chicago,37.16449498582766,-84.39295585800429,37.16682347398978,-84.41798554758705,10.93,22.69,Completed,UPI,2023-01-26 02:21:00,2023-01-26 02:53:47.400000000
36143,3799,58703,San Francisco,40.779340782349486,-80.04900290274446,40.73709326723203,-80.01081689862664,7.05,14.65,No-Show,UPI,2023-01-26 02:22:00,2023-01-26 02:43:09.000000000
36144,8496,39689,Los Angeles,40.59691162377487,-97.59572981632762,40.567457630803716,-97.57539446253921,3.5,13.42,Completed,UPI,2023-01-26 02:23:00,2023-01-26 02:33:30.000000000
36145,2855,29564,San Francisco,40.976323682473584,-74.68496241868108,41.00192927106225,-74.70944178237502,3.92,10.18,Cancelled,Card,2023-01-26 02:24:00,2023-01-26 02:35:45.600000000
36146,7923,56705,Seattle,38.66828367718341,-115.2849121283485,38.67350843130738,-115.28103791494544,4.58,9.38,Completed,Card,2023-01-26 02:25:00,2023-01-26 02:38:44.400000000
36147,3685,77440,Seattle,37.006112794192646,-73.58959177832192,37.0502329936363,-73.59800119276096,10.03,16.87,Completed,UPI,2023-01-26 02:26:00,2023-01-26 02:56:05.400000000
36148,2057,27639,Los Angeles,39.676154184308366,-76.23869825601375,39.71160939978799,-76.20373811148448,3.0,9.67,Cancelled,UPI,2023-01-26 02:27:00,2023-01-26 02:36:00.000000000
36149,7938,58604,Seattle,37.51930324886272,-110.12343645264329,37.481138898862106,-110.16994156532128,6.55,17.6,Completed,Wallet,2023-01-26 02:28:00,2023-01-26 02:47:39.000000000
36150,5501,65984,Boston,39.037611378427535,-95.55971086627324,39.02309953525566,-95.5725596585097,8.43,21.82,Completed,UPI,2023-01-26 02:29:00,2023-01-26 02:54:17.400000000
36151,8597,83776,New York,37.375248588012475,-87.01265971295737,37.32699217390879,-87.0495978257233,8.24,19.9,Completed,UPI,2023-01-26 02:30:00,2023-01-26 02:54:43.200000000
36152,7571,10179,Boston,39.38531877211726,-99.37188496237809,39.34032430439704,-99.33371790866556,5.96,15.33,Completed,UPI,2023-01-26 02:31:00,2023-01-26 02:48:52.800000000
36153,5388,88150,New York,40.7983868530581,-102.6181807436745,40.78354103955472,-102.66433288932454,6.7,18.72,Completed,UPI,2023-01-26 02:32:00,2023-01-26 02:52:06.000000000
36154,7022,63919,Los Angeles,38.91539073607471,-100.52747908499487,38.9614378620664,-100.52254736324844,9.16,24.63,No-Show,Cash,2023-01-26 02:33:00,2023-01-26 03:00:28.800000000
36155,3627,52601,Chicago,37.303979823042454,-94.29984716213423,37.32877959291454,-94.28118573342942,6.9,16.49,Cancelled,UPI,2023-01-26 02:34:00,2023-01-26 02:54:42.000000000
36156,4820,83526,New York,37.07717902175967,-82.48487524449749,37.08329479182112,-82.49732593350831,12.12,31.38,Cancelled,Cash,2023-01-26 02:35:00,2023-01-26 03:11:21.600000000
36157,8247,71552,San Francisco,37.16907210287292,-94.85205359829615,37.13864427503882,-94.89433496881077,5.08,12.72,Completed,UPI,2023-01-26 02:36:00,2023-01-26 02:51:14.400000000
36158,4643,23561,Seattle,37.427561729066866,-97.18680239317716,37.40180393656922,-97.22824155577568,3.93,8.66,No-Show,Wallet,2023-01-26 02:37:00,2023-01-26 02:48:47.400000000
36159,7191,59681,Los Angeles,39.17228758146039,-103.74420929442924,39.184541645440234,-103.7527087848269,9.15,13.45,Completed,UPI,2023-01-26 02:38:00,2023-01-26 03:05:27.000000000
36160,4762,54154,San Francisco,37.47543402499018,-83.67654088860243,37.48865959147938,-83.72026461687227,5.72,13.2,Completed,UPI,2023-01-26 02:39:00,2023-01-26 02:56:09.600000000
36161,6987,48869,New York,38.02908533057539,-109.66764912039095,38.008206281973415,-109.6685895643988,5.98,12.52,Completed,Wallet,2023-01-26 02:40:00,2023-01-26 02:57:56.400000000
36162,9798,79562,Seattle,38.215783160720186,-88.65544448905231,38.20177481908672,-88.67374267144943,6.5,12.74,Completed,Cash,2023-01-26 02:41:00,2023-01-26 03:00:30.000000000
36163,3355,65068,Seattle,37.16342016383616,-75.82700643168197,37.14061677019095,-75.85662657485383,8.2,15.57,Completed,Card,2023-01-26 02:42:00,2023-01-26 03:06:36.000000000
36164,2333,89519,Los Angeles,38.32999670053979,-78.07745432204513,38.32066291020458,-78.11681656027272,11.32,18.11,Cancelled,UPI,2023-01-26 02:43:00,2023-01-26 03:16:57.600000000
36165,5008,55552,San Francisco,37.74178918596675,-82.3580103070468,37.71886627430049,-82.3685277910877,9.5,24.25,Completed,Card,2023-01-26 02:44:00,2023-01-26 03:12:30.000000000
36166,3473,94563,Los Angeles,37.41020987016805,-117.99268671465828,37.36568219728342,-117.9995483568169,8.57,23.42,Completed,Card,2023-01-26 02:45:00,2023-01-26 03:10:42.600000000
36167,7143,75310,Los Angeles,40.7431736237142,-91.47075746324191,40.75747361084981,-91.44110536645313,12.76,27.25,Completed,Cash,2023-01-26 02:46:00,2023-01-26 03:24:16.800000000
36168,4733,84408,New York,39.743077153363785,-77.04010053100055,39.7133002759599,-77.07049956325166,4.33,9.96,Completed,UPI,2023-01-26 02:47:00,2023-01-26 02:59:59.400000000
36169,3086,47767,New York,38.012910923765546,-112.6068817611946,37.96542207158127,-112.6306511407566,6.94,19.38,Completed,Wallet,2023-01-26 02:48:00,2023-01-26 03:08:49.200000000
36170,4350,66106,Boston,38.243218000078016,-100.58350313876814,38.25101099181229,-100.56071110518563,5.69,17.83,No-Show,Cash,2023-01-26 02:49:00,2023-01-26 03:06:04.200000000
36171,9567,79767,Chicago,38.97647645598113,-90.75698566106816,38.95683362379032,-90.77419384825998,2.66,8.4,Completed,UPI,2023-01-26 02:50:00,2023-01-26 02:57:58.800000000
36172,2952,97676,New York,40.70854927826845,-94.20517207967393,40.74178739973793,-94.15912801870904,6.47,17.03,Completed,Wallet,2023-01-26 02:51:00,2023-01-26 03:10:24.600000000
36173,4710,17688,Chicago,37.47513373719309,-112.23866679840589,37.46720207125367,-112.26691620747702,2.99,9.66,Cancelled,Cash,2023-01-26 02:52:00,2023-01-26 03:00:58.200000000
36174,2693,97469,Chicago,39.67776454528736,-79.13159328786804,39.681459091541534,-79.1453269244273,2.64,7.92,Completed,Wallet,2023-01-26 02:53:00,2023-01-26 03:00:55.200000000
36175,9263,95213,Los Angeles,40.67581397636097,-89.93831207627132,40.684628658589375,-89.9074358441098,8.51,18.33,Completed,Cash,2023-01-26 02:54:00,2023-01-26 03:19:31.800000000
36176,2774,34925,New York,39.37745587636274,-86.56778397209561,39.37185264609434,-86.61716963107419,8.42,15.64,Completed,Card,2023-01-26 02:55:00,2023-01-26 03:20:15.600000000
36177,1573,25591,Chicago,40.385455683546496,-121.70497801366164,40.37069774429329,-121.72365091246478,7.54,16.63,No-Show,Wallet,2023-01-26 02:56:00,2023-01-26 03:18:37.200000000
36178,7485,66623,Boston,39.61406102168024,-110.97608360228693,39.61031563113937,-110.95177927888847,3.65,12.12,Completed,Cash,2023-01-26 02:57:00,2023-01-26 03:07:57.000000000
36179,5664,23161,San Francisco,37.39301249954769,-91.28522099113735,37.39670972712563,-91.27993744465996,7.63,20.54,Completed,Card,2023-01-26 02:58:00,2023-01-26 03:20:53.400000000
36180,6059,70042,Chicago,39.07435199169447,-108.77013431356777,39.08011836910578,-108.74276824924476,8.89,19.32,Completed,Cash,2023-01-26 02:59:00,2023-01-26 03:25:40.200000000
36181,6362,34447,San Francisco,37.14561476680629,-121.75644113534808,37.15884874859281,-121.73023282246696,5.66,11.12,No-Show,Wallet,2023-01-26 03:00:00,2023-01-26 03:16:58.800000000
36182,5066,30964,Boston,39.06169577622525,-88.11497263668231,39.070130578480175,-88.09094492287925,7.3,17.73,Completed,Card,2023-01-26 03:01:00,2023-01-26 03:22:54.000000000
36183,7471,93872,San Francisco,39.15019205758223,-112.24420186290509,39.120337120538615,-112.228679208065,4.17,9.26,Completed,Cash,2023-01-26 03:02:00,2023-01-26 03:14:30.600000000
36184,7113,92364,Seattle,39.9264943397239,-91.2852917363145,39.879266177536806,-91.31174404588408,12.09,23.99,Completed,Card,2023-01-26 03:03:00,2023-01-26 03:39:16.200000000
36185,9344,19303,Boston,37.14965204651767,-104.4685712738289,37.15364753588881,-104.47437330006099,4.52,10.34,Completed,Wallet,2023-01-26 03:04:00,2023-01-26 03:17:33.600000000
36186,6374,78878,New York,38.46142652632065,-116.61827842607099,38.446036968712235,-116.61135644417044,3.25,6.98,Completed,Cash,2023-01-26 03:05:00,2023-01-26 03:14:45.000000000
36187,9920,85292,Seattle,39.96295038460814,-108.74723830881581,39.95000834126259,-108.71507831297278,9.91,17.77,Cancelled,Card,2023-01-26 03:06:00,2023-01-26 03:35:43.800000000
36188,4663,83491,New York,38.74276249598971,-80.00285601266998,38.78383807132092,-79.9629788123603,8.99,14.21,Completed,UPI,2023-01-26 03:07:00,2023-01-26 03:33:58.200000000
36189,7694,93981,Chicago,40.44741492197064,-117.85113561490544,40.49519436499735,-117.8456531042353,8.57,24.29,Completed,Card,2023-01-26 03:08:00,2023-01-26 03:33:42.600000000
36190,7141,67852,Los Angeles,39.67874085742353,-100.74630309975858,39.63155611794724,-100.73095128054662,8.53,16.1,Completed,Card,2023-01-26 03:09:00,2023-01-26 03:34:35.400000000
36191,7286,26932,New York,39.58713949231918,-81.93898068798009,39.608982846185725,-81.9473892017914,5.3,16.06,No-Show,Card,2023-01-26 03:10:00,2023-01-26 03:25:54.000000000
36192,7160,42752,New York,38.442963049336825,-107.25746692902564,38.43050579013669,-107.22243368342592,6.66,20.93,Cancelled,UPI,2023-01-26 03:11:00,2023-01-26 03:30:58.800000000
36193,8142,81139,New York,37.857229233383244,-92.39061833819977,37.87608533106041,-92.35744393214895,8.56,15.72,Completed,Wallet,2023-01-26 03:12:00,2023-01-26 03:37:40.800000000
36194,6021,26228,New York,39.82780204958257,-121.31246920537876,39.83500349279019,-121.32370950395517,12.69,17.69,Completed,UPI,2023-01-26 03:13:00,2023-01-26 03:51:04.200000000
36195,7870,19431,Seattle,37.97999567107535,-112.73424169123516,37.93158335346676,-112.70941472697493,3.35,7.44,Completed,Card,2023-01-26 03:14:00,2023-01-26 03:24:03.000000000
36196,7308,84800,Boston,40.52061307695915,-83.9378079026656,40.5680650222303,-83.9751985383624,4.94,9.26,Completed,Wallet,2023-01-26 03:15:00,2023-01-26 03:29:49.200000000
36197,5742,32250,Seattle,40.71544657468719,-106.74061194236899,40.72475980998658,-106.73580416404782,8.72,19.4,Completed,Cash,2023-01-26 03:16:00,2023-01-26 03:42:09.600000000
36198,4145,38579,Chicago,39.682341853893924,-89.6530715246526,39.686904611319264,-89.64198353672003,3.61,9.02,Cancelled,Wallet,2023-01-26 03:17:00,2023-01-26 03:27:49.800000000
36199,9143,50377,Seattle,37.03795118485267,-96.063523904216,36.99089660942286,-96.093972751971,5.92,8.43,Completed,Cash,2023-01-26 03:18:00,2023-01-26 03:35:45.600000000
36200,3715,65310,Boston,40.560078323721484,-112.0273395045238,40.546256758106395,-111.99393199267503,4.18,8.1,Completed,Cash,2023-01-26 03:19:00,2023-01-26 03:31:32.400000000
36201,9545,31485,New York,37.60628038868189,-120.97073374111919,37.63577517128803,-120.98125223623529,6.93,14.9,Completed,Card,2023-01-26 03:20:00,2023-01-26 03:40:47.400000000
36202,6393,66928,Boston,39.027280392407235,-96.89472782866633,39.02837834975995,-96.91851032677053,8.67,25.83,Completed,Cash,2023-01-26 03:21:00,2023-01-26 03:47:00.600000000
36203,5082,16886,Los Angeles,37.320258025193375,-93.75385434773659,37.35772324309759,-93.71827427021536,5.76,12.66,Completed,UPI,2023-01-26 03:22:00,2023-01-26 03:39:16.800000000
36204,4731,86780,Los Angeles,39.723735941391666,-84.18668815305226,39.70819137121793,-84.18466681262504,14.32,24.24,Cancelled,Wallet,2023-01-26 03:23:00,2023-01-26 04:05:57.600000000
36205,9701,69180,New York,38.86146355988563,-108.81985141798242,38.86676537346785,-108.821075074986,3.78,8.58,Completed,Card,2023-01-26 03:24:00,2023-01-26 03:35:20.400000000
36206,2537,64144,Chicago,40.863818476314684,-90.60581474726035,40.871575963537495,-90.61980745624514,8.05,21.45,Completed,Card,2023-01-26 03:25:00,2023-01-26 03:49:09.000000000
36207,9092,81982,Seattle,38.39367851927801,-86.25492015250599,38.35157301868417,-86.2395521732596,9.66,27.31,No-Show,UPI,2023-01-26 03:26:00,2023-01-26 03:54:58.800000000
36208,1177,94984,San Francisco,37.118325527311576,-86.96689473725215,37.11458438285384,-86.97030853149157,8.14,21.17,No-Show,UPI,2023-01-26 03:27:00,2023-01-26 03:51:25.200000000
36209,3376,63383,Chicago,40.983839768999815,-93.12996918866389,40.955860215054045,-93.13061254945066,7.75,20.34,Completed,Card,2023-01-26 03:28:00,2023-01-26 03:51:15.000000000
36210,8738,83965,Los Angeles,37.40837179514501,-91.24875652209802,37.44407348254383,-91.28144823178326,9.61,16.42,Completed,Cash,2023-01-26 03:29:00,2023-01-26 03:57:49.800000000
36211,9992,54597,Los Angeles,39.54049555394957,-106.81776807864006,39.57849093761168,-106.82472544982215,8.61,18.36,Completed,Card,2023-01-26 03:30:00,2023-01-26 03:55:49.800000000
36212,7831,67430,Chicago,38.95152812876158,-114.92960377076076,38.989188753987136,-114.93836323148305,6.2,12.87,Completed,Cash,2023-01-26 03:31:00,2023-01-26 03:49:36.000000000
36213,4243,28659,New York,37.34799898580054,-93.7931387557369,37.347864348091626,-93.81538607313925,10.84,20.88,Completed,UPI,2023-01-26 03:32:00,2023-01-26 04:04:31.200000000
36214,4666,39101,Boston,39.75120099336655,-100.68810590339595,39.73519204556591,-100.64980580438804,3.9,11.39,Completed,Wallet,2023-01-26 03:33:00,2023-01-26 03:44:42.000000000
36215,1937,54305,Los Angeles,37.07778575772937,-75.56824540114131,37.038709022072005,-75.60805172848553,1.61,6.49,Completed,Card,2023-01-26 03:34:00,2023-01-26 03:38:49.800000000
36216,4027,93523,Los Angeles,39.98787969333158,-83.23450895457461,40.03324224236496,-83.27047066023059,7.32,19.34,No-Show,UPI,2023-01-26 03:35:00,2023-01-26 03:56:57.600000000
36217,3020,73174,San Francisco,38.759952849312086,-91.54982000662521,38.72291666583756,-91.54284683650705,3.87,10.14,Completed,Card,2023-01-26 03:36:00,2023-01-26 03:47:36.600000000
36218,8202,18789,Boston,39.62393843735013,-89.60454540986842,39.60295298555242,-89.62560643368636,9.15,19.26,Completed,Cash,2023-01-26 03:37:00,2023-01-26 04:04:27.000000000
36219,2974,15994,Chicago,39.54036544897494,-107.7174857516338,39.500887602266076,-107.70559086925337,8.73,24.72,Completed,Card,2023-01-26 03:38:00,2023-01-26 04:04:11.400000000
36220,2258,37114,Los Angeles,40.21280208446438,-86.54395233976864,40.21664761056647,-86.55582349552417,6.68,13.49,Completed,Cash,2023-01-26 03:39:00,2023-01-26 03:59:02.400000000
36221,8052,91739,Seattle,38.77230725215461,-94.0712896606813,38.81412245352924,-94.08998926180317,4.97,11.68,Completed,UPI,2023-01-26 03:40:00,2023-01-26 03:54:54.600000000
36222,4110,81470,Boston,38.50916866989227,-109.69572390422215,38.514537111144755,-109.64869735187649,4.72,12.08,Completed,Cash,2023-01-26 03:41:00,2023-01-26 03:55:09.600000000
36223,3753,12084,Chicago,39.492701247612814,-78.77317131030468,39.497430111160405,-78.8022228238002,10.18,16.44,Completed,Cash,2023-01-26 03:42:00,2023-01-26 04:12:32.400000000
36224,6794,38871,Boston,40.49929069832548,-105.34120011957276,40.45015182110753,-105.313410924358,5.25,12.08,No-Show,Wallet,2023-01-26 03:43:00,2023-01-26 03:58:45.000000000
36225,3675,28474,San Francisco,38.22021494606277,-80.22142112533216,38.24302748544138,-80.22402101264372,11.07,32.21,No-Show,Cash,2023-01-26 03:44:00,2023-01-26 04:17:12.600000000
36226,1419,58337,Los Angeles,40.4223056947437,-105.5407190182745,40.464447693242775,-105.49696521805284,7.59,12.46,Completed,UPI,2023-01-26 03:45:00,2023-01-26 04:07:46.200000000
36227,9844,45569,Los Angeles,40.661353409150514,-103.27986633230857,40.68776826849563,-103.30287099044462,6.74,19.73,Completed,Wallet,2023-01-26 03:46:00,2023-01-26 04:06:13.200000000
36228,3871,26214,San Francisco,37.185739873373876,-96.17192124621108,37.15051658885131,-96.1349148028304,2.51,8.38,Completed,Wallet,2023-01-26 03:47:00,2023-01-26 03:54:31.800000000
36229,1867,57589,San Francisco,38.220443980171034,-112.72779623387574,38.259863251732064,-112.76799388481388,4.54,9.04,Completed,Card,2023-01-26 03:48:00,2023-01-26 04:01:37.200000000
36230,9365,78241,New York,38.63158347513157,-79.36892067446496,38.660735953154706,-79.32381961615778,8.05,20.49,Completed,Card,2023-01-26 03:49:00,2023-01-26 04:13:09.000000000
36231,9004,53722,Chicago,37.51423276489945,-73.00342791653576,37.55729815455728,-72.96347649069838,0.57,4.0,Completed,UPI,2023-01-26 03:50:00,2023-01-26 03:51:42.600000000
36232,5732,57034,Los Angeles,40.97397597973668,-81.9178827313603,40.956704104450374,-81.8877937198839,8.04,15.3,Completed,Card,2023-01-26 03:51:00,2023-01-26 04:15:07.200000000
36233,5127,50102,Boston,38.328533817434064,-83.75275161088679,38.363557518203024,-83.79049201484541,7.05,19.5,Cancelled,Cash,2023-01-26 03:52:00,2023-01-26 04:13:09.000000000
